Texto;sentiment
"Telecomunicaciones q han sido subcobradas a ello le debemos mal servicio poca senal lentitud q no se resolveran con este aumento		-1";-1
"Telecomunicaciones q han sido subcobradas a ello le debemos mal servicio poca senal lentitud q no se resolveran con este aumento		-1";-1
"Telecomunicaciones q han sido subcobradas a ello le debemos mal servicio poca senal lentitud q no se resolveran con este aumento		-1";-1
"Telecomunicaciones q han sido subcobradas a ello le debemos mal servicio poca senal lentitud q no se resolveran con este aumento		-1";-1
"verga y tan mal servicio que presta Movistar""		-1";-1
"verga y tan mal servicio que presta Movistar""		-1";-1
"verga y tan mal servicio que presta Movistar""		-1";-1
"Que pasa con los aumentos de las tArifas sin aviso,el mal servicio 		-1";-1
"Un aumento del 750% en mi plan y no recib?un mensaje informativo, ni por respeto ni por cortes?. Que mal servicio		-1";-1
"Un aumento del 750% en mi plan y no recib?un mensaje informativo, ni por respeto ni por cortes?. Que mal servicio		-1";-1
"mal servicio telefnico en San Felipe - Comas. Tengo un postpago y la senal de internet falla constantemnte		-1";-1
"Si te quejas de los aumentos de Movistar, deja perder la linea de una vez...asi se evitan las quejas de mal funcionamiento""		-1";-1
"mal nacidos si quieren suban a 100mil los planes pero mejoren el mmg servicio malparido o salgan de Vzla de una		-1";-1
"Si te quejas de los aumentos de Movistar, deja perder la linea de una vez...asi se evitan las quejas de mal funcionamiento""		-1";-1
"como uds. M van a cobrar 60.000 Bs. De renta, es un absurdo, su mal servicio de cobertura y navegacion de internet es pesimo.""		-1";-1
"Movistar Venezuela incrementa las tarifas. Los mismos q se quejan del mal servicio son los primeros que se quejan del aumento		-1";-1
"Movistar Venezuela incrementa las tarifas. Los mismos q se quejan del mal servicio son los primeros que se quejan del aumento		-1";-1
"Golpe al bolsillo de movistar aumento descarado y el servicio de mal en peor cada dia...""		-1";-1
"Golpe al bolsillo de movistar aumento descarado y el servicio de mal en peor cada dia...""		-1";-1
"Movistar Peru la peor PORQUERIA QUE PUDEMOS HABER ADQUIRIDO, el peor servicio, la peor senal, todo lo tienen mal		-1";-1
"Movistar no responde ante reiterados reclamos por mal servicio internet hogar""		-1";-1
"Un horror el mal servicio de @Movistar una pena , yo que confiaba en sus servicios , mi movil y mi casa con problemas @AyudaMovistarCL""		-1";-1
"Por que nadie contesta en el call center? Me bloquearon? Si dan mal servicio No les gustan los clientes que consultamos?""		-1";-1
"Mi teor? es que Movistar pertenece a Telcel, y lo usan para dar mal servicio 		-1";-1
"Usuarios de @Telcel se quejan del servicio, pero continuan siendo clientes: Lee por que motivo		-1";-1
"Usuarios de @Telcel se quejan del servicio, pero continuan siendo clientes: Lee por que motivo		-1";-1
"Usuarios de @Telcel se quejan del servicio, pero continuan siendo clientes: Lee por que motivo		-1";-1
"Usuarios de @Telcel se quejan del servicio, pero continuan siendo clientes: Lee por que motivo		-1";-1
"Yo sigo esperando desde ayer al tecnico de Movistar para que me traiga mi decodifiador. Que mal servicio. 		-1";-1
"Yo sigo esperando desde ayer al tecnico de Movistar para que me traiga mi decodifiador. Que mal servicio. 		-1";-1
"De acuerdo. Movistar brinda un mal servicio, tambien tengo dificultades en las comunicaciones.""		-1";-1
"Usuarios de @Telcel se quejan del servicio, pero continuan siendo clientes: Lee por que motivo		-1";-1
"Usuarios de @Telcel se quejan del servicio, pero continuan siendo clientes: Lee por que motivo		-1";-1
"Yo sigo esperando desde ayer al tecnico de Movistar para que me traiga mi decodifiador. Que mal servicio. 		-1";-1
"Que mal servicio de movistar te roba a lo bruto no lo contrates ni te cambies @MovistarMX @MiMovistarMX""		-1";-1
"Aunque sea la misma empresa, la que tiene que responder  su mal servicio es Movistar Colombia, ojala respondieran con la rapidez de Espana""		-1";-1
"cansado del mal servicio de Internet ofrecido por Movistar en Leticia Amazonas, apoya esta peticon por un mejor		-1";-1
"aparte de prestar mal servicio tambien son unos ladrones! No entran las recargas @Movistar 28Oct""		-1";-1
"Alguien de mi familia hoy mandara al carajo a Movistar. Despues de dos malditos anos de puro mal servicio.		-1";-1
"Usuarios de @Telcel se quejan del servicio, pero continuan siendo clientes: Lee por que motivo		-1";-1
"Usuarios de @Telcel se quejan del servicio, pero continuan siendo clientes: Lee por que motivo		-1";-1
"Le hago la cruz a Movistar! No soy mas cliente de esa pudricion de mal servicio y estafa		-1";-1
"Le hago la cruz a Movistar! No soy mas cliente de esa pudricion de mal servicio y estafa		-1";-1
"Movistar y su man? de prestar un mal servicio de datos		-1";-1
"32,""No entiendo porque se quejan del servicio de Movistar, a mi desde que lo tengo no me da mal servicio""		1";"	1"
"Si te quejas de los aumentos de Movistar, deja perder la linea de una vez...asi se evitan las quejas de mal funcionamiento""		1";"	1"
"cansado del mal servicio de Internet ofrecido por Movistar en Leticia Amazonas, apoya esta peticon por un mejor		1";"	1"
"cansado del mal servicio de Internet ofrecido por Movistar en Leticia Amazonas, apoya esta peticon por un mejor		1";"	1"
"Leticia Amazonas firmemos esta peticion por un buen servicio de @MovistarCo en		1";"	1"
"Firma la peticion! 		1";"	1"
"movistar deportes		1";"	1"
"MovistarPlus Partidazo????		1";"	1"
"Peru - Nueva Zelanda por @americatv_peru  Atv y Movistar en vivo no te pierdas la fiesta del futbol		1";"	1"
"Festival Heat Peru es transmitido en vivo por @HTVMusica. Canal 610 de Movistar.""		1";"	1"
"SinEmbargoMX: IFT pone fin a tarifa cero		1";"	1"
"Transmitiremos los dos partidos por el repechaje entre Peru		1";"	1"
"Movistar dio su brazo a torcer y los partidos Per?s. Nueva Zelanda seran transmitidos por senal abierta 		1";"	1"
"Los dos partidos Peru - Nueva Zelanda iran por Movistar Deportes, America y ATV. Avisados estan.""		1";"	1"
"Peru - Nueva Zelanda por @americatv_peru  Atv y Movistar en vivo no te pierdas la fiesta del futbol		1";"	1"
"Movistar dio su brazo a torcer y los partidos Per?s. Nueva Zelanda seran transmitidos por se_al abierta 		1";"	1"
"Movistar dio su brazo a torcer y los partidos Per?s. Nueva Zelanda seran transmitidos por se_al abierta 		1";"	1"
"Fue Movistar Deportes que vendio a ATV, y ATV le paso a America para que tambien lo transmitan""		1";"	1"
"FUTBOL. Los partidos de la seleccon seran transmitidos por Movistar (canal3) y por America (4) y ATV (9). Despejadas las""		1";"	1"
"ELRATINGMANDA MOVISTAR DEPORTES CON EL BUEN Y GRAN DANIEL PEREDO Y MI PADRINO EL LOQUITO QUIROGA""		1";"	1"
"No soy telcel ni movistar pero si soy tu mejor compania		1";"	1"
"Lo transmitiran 3 canales:		1";"	1"
"PeruVsNuevaZelanda 		1";"	1"
"Nueva Zelanda vs Peru sera trnsmitido X Movistar Deportes y dos canals d senal abierta		1";"	1"
"Cuando recibes el nuevo iPhone 8 antes que todos! Con Movistar 		1";"	1"
"La TarifaCero desaparecera en 2018 		1";"	1"
"Nueva Zelanda vs Peru sera transmitido por Movistar Deportes y dos canales de senal abierta		1";"	1"
"LO ULTIMO | Movistar Deportes, America TV y ATV transmitiran partidos de ida y vuelta de Peru vs. Nueva Zelanda 		1";"	1"
"Lo mencionamos hace unos d?s algunos no creian. Movistar TV, America y ATV transmitiran duelos de repechaje.""		1";"	1"
"Lo mencionamos hace unos d?s algunos no creian. Movistar TV, America y ATV transmitiran duelos de repechaje.""		1";"	1"
"Cuando te enteras que puedes financiar tu iPhone 8 Solo con Movistar! EligeiPhone8 EligeMovistar		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por se_al abierta 		1";"	1"
"El plan de negocio de Movistar Riders: patrocinios de gran consumo y licensing?n eSports 		1";"	1"
"Nueva Zelanda vs Peru sera transmitido por Movistar Deportes y dos canales de senal abierta		1";"	1"
"De cualquier forma la tarifa de interconexion para AT&amp		1";"	1"
"Estos son los precios de los nuevos iPhone 8 y iPhone 8 Plus en Movistar		1";"	1"
"De cualquier forma la tarifa de interconexion para AT&amp		1";"	1"
"Sigue dsifrutando de tus megas. Gracias por ser parte de nuestra Familia 		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por se_al abierta 		1";"	1"
"LO ULTIMO | Movistar Deportes, America TV y ATV transmitiran partidos de ida y vuelta de Peru vs. Nueva Zelanda 		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por se_al abierta 		1";"	1"
"MOVISTAR METETE TUS MB POR EL CENTRO DEL ORTO LCDTM""		1";"	1"
"Me encanta ver la publicidad de Movistar que tiene como protagonista a un andinista que atiende una llamada de su... 		1";"	1"
"A partir de manana Viernes 03/11 a las 9am, el IPhone 8 en nuestra tienda de Juan de Arona 786 		1";"	1"
"Amigos de movistar, ese mensaje en la pantalla de la tV y no puedo sacarlo, que boton apretsd		1";"	1"
"Para el partido de Ida del repechaje se podra ver en America TV, ATV, Movistar Deportes y Movistar Play el viernes 10 de noviembre-10:30 pm""		1";"	1"
"A partir de manana Viernes 03/11 a las 9am, el IPhone 8 en nuestra tienda de Juan de Arona 786 		1";"	1"
"Los dos partidos Peru - Nueva Zelanda iran por Movistar Deportes, America y ATV. Avisados estan.""		1";"	1"
"Sigan disfrutando del lanzamiento del iPhone8! Aqu?	1";"	1"
"No, ningun canal internacional sera transmitido el partido, solo por Movistar Deportes, America TV y ATV.""		1";"	1"
"Yo y que """"ya que subieron Digitel me cambiare a Movistar"""" 30.000bs 800MB en Movistar y yo pagando 7300bs por 2.7GB, still, siguen baratos		1";"	1"
"No desesperes, Luc?! Se vienen muchisimas novedades para todos nuestros queridos clientes. Conoce mas		1";"	1"
"El partido entre Peru vs Nueva Zelanda (15 de noviembre en Lima) ser transmitido por ATV y Movistar Deportes.""		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por senal abierta		1";"	1"
"WhatsApp ofrecera a las empresas estadisticas detalladas sobre su cuenta. 		1";"	1"
"puedes tener tu iPhone8 muy pronto. 		1";"	1"
"Me da risa todos con el HT EligeiPhone8 Pero ayer se quejaban de Movistar 		1";"	1"
"Estrenar un nuevo Smartphone es mas rapido con Movistar Refresh. 		1";"	1"
"Que Movistar/Digitel aumenten sus tarifas es medio aceptable, pero movilnet deberia pagarle a sus usuarios por usar esa		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por senal abierta		1";"	1"
"El IFT ya determino cuanto deben pagar AT&amp		1";"	1"
"De cualquier forma la tarifa de interconexon para AT&amp		1";"	1"
"En Movistar, siempre trabajaremos para brindarte lo mejor, Angela. EligeMovistar EligeiPhone8""		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por senal abierta		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda sern transmitidos por se_al abierta		1";"	1"
"Movistar dio su brazo a torcer y los partidos Per?s. Nueva Zelanda sern transmitidos por se_al abierta		1";"	1"
"En Movistar, siempre trabajaremos para brindarte lo mejor, Angela. EligeMovistar EligeiPhone8""		1";"	1"
"En enero 2018 Movistar inauguro senal en l?ea 6 del metro de santiago		1";"	1"
"Call center Movistar ofrece trabajo inmediato, Empresa Transna, San Martin De Porres, Peru 		1";"	1"
"Movistar anuncio los precios del iPhone 8 en Chile		1";"	1"
"Nueva Zelanda vs Peru sera transmitido por Movistar Deportes y dos canales de senal abierta		1";"	1"
"Los DOS PARTIDOS DE REPECHAJE de la blanquirroja podras vivirlos en exclusiva por Movistar Deportes y Mov		1";"	1"
"Lanzamiento del Iphone 8 con Movistar 		1";"	1"
"Los partidos de la seleccion seran transmitidos por Movistar (canal3) y por America (4) y ATV (9). 		1";"	1"
"Estos son los precios de los nuevos iPhone 8 y iPhone 8 Plus en Movistar		1";"	1"
"Los DOS PARTIDOS DE REPECHAJE de la blanquirroja podras vivirlos en exclusiva por Movistar Deportes y Mov		1";"	1"
"Por que Movistar esta regalando gratis iPhone 8 a la gente chevere . Yo tambien soy chevere. No entiendo.""		1";"	1"
"Puedes hacerlo, Allison! Enterate mas sobre como adquirir tu iPhone8 		1";"	1"
"Me ha gustado un video de @YouTube		1";"	1"
"Movistar anuncio los precios del iPhone 8 en Chile		1";"	1"
"Movistar anuncio los precios del iPhone 8 en Chile		1";"	1"
"Movistar lo volvio a hacer. Mi renta paso de 5.000 a 36.000 bol?ares.""		1";"	1"
"Movistar anuncio los precios del iPhone 8 en Chile		1";"	1"
"Movistar dio su brazo a torcer y los partidos Perus. Nueva Zelanda seran transmitidos por senal abierta		1";"	1"
"32,""No entiendo porque se quejan del servicio de Movistar, a mi desde que lo tengo no me da mal servicio""		1";"	1"
"Si te quejas de los aumentos de Movistar, deja perder la linea de una vez...asi se evitan las quejas de mal funcionamiento""		1";"	1"
"cansado del mal servicio de Internet ofrecido por Movistar en Leticia Amazonas, apoya esta peticon por un mejor		1";"	1"
"cansado del mal servicio de Internet ofrecido por Movistar en Leticia Amazonas, apoya esta peticon por un mejor		1";"	1"
"Leticia Amazonas firmemos esta peticion por un buen servicio de @MovistarCo en		1";"	1"
"Firma la peticion! 		1";"	1"
"movistar deportes		1";"	1"
"MovistarPlus Partidazo????		1";"	1"
"Peru - Nueva Zelanda por @americatv_peru  Atv y Movistar en vivo no te pierdas la fiesta del futbol		1";"	1"
"Festival Heat Peru es transmitido en vivo por @HTVMusica. Canal 610 de Movistar.""		1";"	1"
"SinEmbargoMX: IFT pone fin a tarifa cero		1";"	1"
"Transmitiremos los dos partidos por el repechaje entre Peru		1";"	1"
"Movistar dio su brazo a torcer y los partidos Per?s. Nueva Zelanda seran transmitidos por senal abierta 		1";"	1"
"Los dos partidos Peru - Nueva Zelanda iran por Movistar Deportes, America y ATV. Avisados estan.""		1";"	1"
"Peru - Nueva Zelanda por @americatv_peru  Atv y Movistar en vivo no te pierdas la fiesta del futbol		1";"	1"
"Movistar dio su brazo a torcer y los partidos Per?s. Nueva Zelanda seran transmitidos por se_al abierta 		1";"	1"
"Movistar dio su brazo a torcer y los partidos Per?s. Nueva Zelanda seran transmitidos por se_al abierta 		1";"	1"
"Fue Movistar Deportes que vendio a ATV, y ATV le paso a America para que tambien lo transmitan""		1";"	1"
"FUTBOL. Los partidos de la seleccon seran transmitidos por Movistar (canal3) y por America (4) y ATV (9). Despejadas las""		1";"	1"
"ELRATINGMANDA MOVISTAR DEPORTES CON EL BUEN Y GRAN DANIEL PEREDO Y MI PADRINO EL LOQUITO QUIROGA""		1";"	1"
"No soy telcel ni movistar pero si soy tu mejor compania		1";"	1"
"Lo transmitiran 3 canales:		1";"	1"
"PeruVsNuevaZelanda 		1";"	1"
"Nueva Zelanda vs Peru sera trnsmitido X Movistar Deportes y dos canals d senal abierta		1";"	1"
"Cuando recibes el nuevo iPhone 8 antes que todos! Con Movistar 		1";"	1"
"La TarifaCero desaparecera en 2018 		1";"	1"
"Nueva Zelanda vs Peru sera transmitido por Movistar Deportes y dos canales de senal abierta		1";"	1"
"LO ULTIMO | Movistar Deportes, America TV y ATV transmitiran partidos de ida y vuelta de Peru vs. Nueva Zelanda 		1";"	1"
"Lo mencionamos hace unos d?s algunos no creian. Movistar TV, America y ATV transmitiran duelos de repechaje.""		1";"	1"
"Lo mencionamos hace unos d?s algunos no creian. Movistar TV, America y ATV transmitiran duelos de repechaje.""		1";"	1"
"Cuando te enteras que puedes financiar tu iPhone 8 Solo con Movistar! EligeiPhone8 EligeMovistar		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por se_al abierta 		1";"	1"
"El plan de negocio de Movistar Riders: patrocinios de gran consumo y licensing?n eSports 		1";"	1"
"Nueva Zelanda vs Peru sera transmitido por Movistar Deportes y dos canales de senal abierta		1";"	1"
"De cualquier forma la tarifa de interconexion para AT&amp		1";"	1"
"Estos son los precios de los nuevos iPhone 8 y iPhone 8 Plus en Movistar		1";"	1"
"De cualquier forma la tarifa de interconexion para AT&amp		1";"	1"
"Sigue dsifrutando de tus megas. Gracias por ser parte de nuestra Familia 		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por se_al abierta 		1";"	1"
"LO ULTIMO | Movistar Deportes, America TV y ATV transmitiran partidos de ida y vuelta de Peru vs. Nueva Zelanda 		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por se_al abierta 		1";"	1"
"MOVISTAR METETE TUS MB POR EL CENTRO DEL ORTO LCDTM""		1";"	1"
"Me encanta ver la publicidad de Movistar que tiene como protagonista a un andinista que atiende una llamada de su... 		1";"	1"
"A partir de manana Viernes 03/11 a las 9am, el IPhone 8 en nuestra tienda de Juan de Arona 786 		1";"	1"
"Amigos de movistar, ese mensaje en la pantalla de la tV y no puedo sacarlo, que boton apretsd		1";"	1"
"Para el partido de Ida del repechaje se podra ver en America TV, ATV, Movistar Deportes y Movistar Play el viernes 10 de noviembre-10:30 pm""		1";"	1"
"A partir de manana Viernes 03/11 a las 9am, el IPhone 8 en nuestra tienda de Juan de Arona 786 		1";"	1"
"Los dos partidos Peru - Nueva Zelanda iran por Movistar Deportes, America y ATV. Avisados estan.""		1";"	1"
"Sigan disfrutando del lanzamiento del iPhone8! Aqu?	1";"	1"
"No, ningun canal internacional sera transmitido el partido, solo por Movistar Deportes, America TV y ATV.""		1";"	1"
"Yo y que """"ya que subieron Digitel me cambiare a Movistar"""" 30.000bs 800MB en Movistar y yo pagando 7300bs por 2.7GB, still, siguen baratos		1";"	1"
"No desesperes, Luc?! Se vienen muchisimas novedades para todos nuestros queridos clientes. Conoce mas		1";"	1"
"El partido entre Peru vs Nueva Zelanda (15 de noviembre en Lima) ser transmitido por ATV y Movistar Deportes.""		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por senal abierta		1";"	1"
"WhatsApp ofrecera a las empresas estadisticas detalladas sobre su cuenta. 		1";"	1"
"puedes tener tu iPhone8 muy pronto. 		1";"	1"
"Me da risa todos con el HT EligeiPhone8 Pero ayer se quejaban de Movistar 		1";"	1"
"Estrenar un nuevo Smartphone es mas rapido con Movistar Refresh. 		1";"	1"
"Que Movistar/Digitel aumenten sus tarifas es medio aceptable, pero movilnet deberia pagarle a sus usuarios por usar esa		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por senal abierta		1";"	1"
"El IFT ya determino cuanto deben pagar AT&amp		1";"	1"
"De cualquier forma la tarifa de interconexon para AT&amp		1";"	1"
"En Movistar, siempre trabajaremos para brindarte lo mejor, Angela. EligeMovistar EligeiPhone8""		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por senal abierta		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda sern transmitidos por se_al abierta		1";"	1"
"Movistar dio su brazo a torcer y los partidos Per?s. Nueva Zelanda sern transmitidos por se_al abierta		1";"	1"
"En Movistar, siempre trabajaremos para brindarte lo mejor, Angela. EligeMovistar EligeiPhone8""		1";"	1"
"En enero 2018 Movistar inauguro senal en l?ea 6 del metro de santiago		1";"	1"
"Call center Movistar ofrece trabajo inmediato, Empresa Transna, San Martin De Porres, Peru 		1";"	1"
"Movistar anuncio los precios del iPhone 8 en Chile		1";"	1"
"Nueva Zelanda vs Peru sera transmitido por Movistar Deportes y dos canales de senal abierta		1";"	1"
"Los DOS PARTIDOS DE REPECHAJE de la blanquirroja podras vivirlos en exclusiva por Movistar Deportes y Mov		1";"	1"
"Lanzamiento del Iphone 8 con Movistar 		1";"	1"
"Los partidos de la seleccion seran transmitidos por Movistar (canal3) y por America (4) y ATV (9). 		1";"	1"
"Estos son los precios de los nuevos iPhone 8 y iPhone 8 Plus en Movistar		1";"	1"
"Los DOS PARTIDOS DE REPECHAJE de la blanquirroja podras vivirlos en exclusiva por Movistar Deportes y Mov		1";"	1"
"Por que Movistar esta regalando gratis iPhone 8 a la gente chevere . Yo tambien soy chevere. No entiendo.""		1";"	1"
"Puedes hacerlo, Allison! Enterate mas sobre como adquirir tu iPhone8 		1";"	1"
"Me ha gustado un video de @YouTube		1";"	1"
"Movistar anuncio los precios del iPhone 8 en Chile		1";"	1"
"Movistar anuncio los precios del iPhone 8 en Chile		1";"	1"
"Movistar lo volvio a hacer. Mi renta paso de 5.000 a 36.000 bol?ares.""		1";"	1"
"Movistar anuncio los precios del iPhone 8 en Chile		1";"	1"
"Movistar dio su brazo a torcer y los partidos Perus. Nueva Zelanda seran transmitidos por senal abierta		1";"	1"
"32,""No entiendo porque se quejan del servicio de Movistar, a mi desde que lo tengo no me da mal servicio""		1";"	1"
"Si te quejas de los aumentos de Movistar, deja perder la linea de una vez...asi se evitan las quejas de mal funcionamiento""		1";"	1"
"cansado del mal servicio de Internet ofrecido por Movistar en Leticia Amazonas, apoya esta peticon por un mejor		1";"	1"
"cansado del mal servicio de Internet ofrecido por Movistar en Leticia Amazonas, apoya esta peticon por un mejor		1";"	1"
"Leticia Amazonas firmemos esta peticion por un buen servicio de @MovistarCo en		1";"	1"
"Firma la peticion! 		1";"	1"
"movistar deportes		1";"	1"
"MovistarPlus Partidazo????		1";"	1"
"Peru - Nueva Zelanda por @americatv_peru  Atv y Movistar en vivo no te pierdas la fiesta del futbol		1";"	1"
"Festival Heat Peru es transmitido en vivo por @HTVMusica. Canal 610 de Movistar.""		1";"	1"
"SinEmbargoMX: IFT pone fin a tarifa cero		1";"	1"
"Transmitiremos los dos partidos por el repechaje entre Peru		1";"	1"
"Movistar dio su brazo a torcer y los partidos Per?s. Nueva Zelanda seran transmitidos por senal abierta 		1";"	1"
"Los dos partidos Peru - Nueva Zelanda iran por Movistar Deportes, America y ATV. Avisados estan.""		1";"	1"
"Peru - Nueva Zelanda por @americatv_peru  Atv y Movistar en vivo no te pierdas la fiesta del futbol		1";"	1"
"Movistar dio su brazo a torcer y los partidos Per?s. Nueva Zelanda seran transmitidos por se_al abierta 		1";"	1"
"Movistar dio su brazo a torcer y los partidos Per?s. Nueva Zelanda seran transmitidos por se_al abierta 		1";"	1"
"Fue Movistar Deportes que vendio a ATV, y ATV le paso a America para que tambien lo transmitan""		1";"	1"
"FUTBOL. Los partidos de la seleccon seran transmitidos por Movistar (canal3) y por America (4) y ATV (9). Despejadas las""		1";"	1"
"ELRATINGMANDA MOVISTAR DEPORTES CON EL BUEN Y GRAN DANIEL PEREDO Y MI PADRINO EL LOQUITO QUIROGA""		1";"	1"
"No soy telcel ni movistar pero si soy tu mejor compania		1";"	1"
"Lo transmitiran 3 canales:		1";"	1"
"PeruVsNuevaZelanda 		1";"	1"
"Nueva Zelanda vs Peru sera trnsmitido X Movistar Deportes y dos canals d senal abierta		1";"	1"
"Cuando recibes el nuevo iPhone 8 antes que todos! Con Movistar 		1";"	1"
"La TarifaCero desaparecera en 2018 		1";"	1"
"Nueva Zelanda vs Peru sera transmitido por Movistar Deportes y dos canales de senal abierta		1";"	1"
"LO ULTIMO | Movistar Deportes, America TV y ATV transmitiran partidos de ida y vuelta de Peru vs. Nueva Zelanda 		1";"	1"
"Lo mencionamos hace unos d?s algunos no creian. Movistar TV, America y ATV transmitiran duelos de repechaje.""		1";"	1"
"Lo mencionamos hace unos d?s algunos no creian. Movistar TV, America y ATV transmitiran duelos de repechaje.""		1";"	1"
"Cuando te enteras que puedes financiar tu iPhone 8 Solo con Movistar! EligeiPhone8 EligeMovistar		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por se_al abierta 		1";"	1"
"El plan de negocio de Movistar Riders: patrocinios de gran consumo y licensing?n eSports 		1";"	1"
"Nueva Zelanda vs Peru sera transmitido por Movistar Deportes y dos canales de senal abierta		1";"	1"
"De cualquier forma la tarifa de interconexion para AT&amp		1";"	1"
"Estos son los precios de los nuevos iPhone 8 y iPhone 8 Plus en Movistar		1";"	1"
"De cualquier forma la tarifa de interconexion para AT&amp		1";"	1"
"Sigue dsifrutando de tus megas. Gracias por ser parte de nuestra Familia 		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por se_al abierta 		1";"	1"
"LO ULTIMO | Movistar Deportes, America TV y ATV transmitiran partidos de ida y vuelta de Peru vs. Nueva Zelanda 		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por se_al abierta 		1";"	1"
"MOVISTAR METETE TUS MB POR EL CENTRO DEL ORTO LCDTM""		1";"	1"
"Me encanta ver la publicidad de Movistar que tiene como protagonista a un andinista que atiende una llamada de su... 		1";"	1"
"A partir de manana Viernes 03/11 a las 9am, el IPhone 8 en nuestra tienda de Juan de Arona 786 		1";"	1"
"Amigos de movistar, ese mensaje en la pantalla de la tV y no puedo sacarlo, que boton apretsd		1";"	1"
"Para el partido de Ida del repechaje se podra ver en America TV, ATV, Movistar Deportes y Movistar Play el viernes 10 de noviembre-10:30 pm""		1";"	1"
"A partir de manana Viernes 03/11 a las 9am, el IPhone 8 en nuestra tienda de Juan de Arona 786 		1";"	1"
"Los dos partidos Peru - Nueva Zelanda iran por Movistar Deportes, America y ATV. Avisados estan.""		1";"	1"
"Sigan disfrutando del lanzamiento del iPhone8! Aqu?	1";"	1"
"No, ningun canal internacional sera transmitido el partido, solo por Movistar Deportes, America TV y ATV.""		1";"	1"
"Yo y que """"ya que subieron Digitel me cambiare a Movistar"""" 30.000bs 800MB en Movistar y yo pagando 7300bs por 2.7GB, still, siguen baratos		1";"	1"
"No desesperes, Luc?! Se vienen muchisimas novedades para todos nuestros queridos clientes. Conoce mas		1";"	1"
"El partido entre Peru vs Nueva Zelanda (15 de noviembre en Lima) ser transmitido por ATV y Movistar Deportes.""		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por senal abierta		1";"	1"
"WhatsApp ofrecera a las empresas estadisticas detalladas sobre su cuenta. 		1";"	1"
"puedes tener tu iPhone8 muy pronto. 		1";"	1"
"Me da risa todos con el HT EligeiPhone8 Pero ayer se quejaban de Movistar 		1";"	1"
"Estrenar un nuevo Smartphone es mas rapido con Movistar Refresh. 		1";"	1"
"Que Movistar/Digitel aumenten sus tarifas es medio aceptable, pero movilnet deberia pagarle a sus usuarios por usar esa		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por senal abierta		1";"	1"
"El IFT ya determino cuanto deben pagar AT&amp		1";"	1"
"De cualquier forma la tarifa de interconexon para AT&amp		1";"	1"
"En Movistar, siempre trabajaremos para brindarte lo mejor, Angela. EligeMovistar EligeiPhone8""		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda seran transmitidos por senal abierta		1";"	1"
"Movistar dio su brazo a torcer y los partidos Peru vs. Nueva Zelanda sern transmitidos por se_al abierta		1";"	1"
"Movistar dio su brazo a torcer y los partidos Per?s. Nueva Zelanda sern transmitidos por se_al abierta		1";"	1"
"En Movistar, siempre trabajaremos para brindarte lo mejor, Angela. EligeMovistar EligeiPhone8""		1";"	1"
"En enero 2018 Movistar inauguro senal en l?ea 6 del metro de santiago		1";"	1"
"Call center Movistar ofrece trabajo inmediato, Empresa Transna, San Martin De Porres, Peru 		1";"	1"
"Movistar anuncio los precios del iPhone 8 en Chile		1";"	1"
"Nueva Zelanda vs Peru sera transmitido por Movistar Deportes y dos canales de senal abierta		1";"	1"
"Los DOS PARTIDOS DE REPECHAJE de la blanquirroja podras vivirlos en exclusiva por Movistar Deportes y Mov		1";"	1"
"Lanzamiento del Iphone 8 con Movistar 		1";"	1"
"Los partidos de la seleccion seran transmitidos por Movistar (canal3) y por America (4) y ATV (9). 		1";"	1"
"Estos son los precios de los nuevos iPhone 8 y iPhone 8 Plus en Movistar		1";"	1"
